Synergy,Tissue_of_origin,HBA_1,clogP_1,HBD_1,Lipinski_1,MW_1,HBA_2,clogP_2,HBD_2,Lipinski_2,MW_2,IC50_1,EMax_1,H_1,Max_C_1,AUC_1,IC50_2,EMax_2,H_2,Max_C_2,AUC_2,Stitch_D2D,Target_D2D,Syn_D2D
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.100009482,10.60044102,1.4188502,1,26.2896085002979,0.091568837,7.8268387,1.296688,1,24.0209826250281,0,NaN,3.08575408098297
0,2,8,1.18,5,0,428.9,6,3.24,3,0,407.5,0.397268771,0,2.1189118,1,46.0616145992054,0.059930122,0,0.5131004,0.1,5.46159556975703,0,NaN,0.938656359239187
0,2,8,1.18,5,0,428.9,8,0.59,2,0,412.5,0.397268771,0,2.1189118,1,46.0616145992054,0.002075777,24.92378837,2.6516115,0.01,0.431552681105491,0,NaN,0.0615761039273632
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.397268771,0,2.1189118,1,46.0616145992054,0.082786286,11.08926292,2.2244371,1,20.3350119058709,0,NaN,-0
1,2,8,1.18,5,0,428.9,10,2.12,5,0,419.5,0.397268771,0,2.1189118,1,46.0616145992054,2.71378416,0,0.4740044,3,176.53090196197,0,NaN,0.0615761039273632
1,2,8,1.18,5,0,428.9,8,4.51,2,0,473.9,0.397268771,0,2.1189118,1,46.0616145992054,0.075188868,10.96763568,2.2003422,1,19.3779705659081,0,NaN,2.05716938732198
0,2,8,1.18,5,0,428.9,8,4.43,3,0,463.6,0.397268771,0,2.1189118,1,46.0616145992054,0.010985927,13.12152333,1.8761718,1,13.8792759325965,0,NaN,-0
0,2,8,1.18,5,0,428.9,7,2.13,3,0,441.5,0.397268771,0,2.1189118,1,46.0616145992054,0.359187991,0,1.9841012,1,43.0904835382263,0,NaN,0.637589321969782
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.397268771,0,2.1189118,1,46.0616145992054,0.056333468,6.00091164,1.0323281,1,20.107154276846,0,NaN,0.0615761039273632
0,2,6,3.24,3,0,407.5,7,4.08,4,0,449,0.059930122,0,0.5131004,0.1,5.46159556975703,0.079215873,0,0.8243365,1,23.0780320323737,0,NaN,0.245424365196252
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.059930122,0,0.5131004,0.1,5.46159556975703,0.087119145,12.60624137,2.8053706,1,21.0284714266996,0,NaN,0.637589321969782
1,2,6,3.24,3,0,407.5,8,4.49,2,0,485.9,0.059930122,0,0.5131004,0.1,5.46159556975703,0.328942733,0,0.7399684,1,46.2622362138487,0,NaN,3.08575408098297
0,2,6,3.24,3,0,407.5,7,5.6,1,1,446.9,0.059930122,0,0.5131004,0.1,5.46159556975703,0.081763457,9.58835507,2.1943241,1,18.9673128854193,0,NaN,3.08575408098297
1,2,6,3.24,3,0,407.5,10,2.63,1,1,513.6,0.059930122,0,0.5131004,0.1,5.46159556975703,0.091568837,7.8268387,1.296688,1,24.0209826250281,0,NaN,0.287550143732551
1,2,6,3.24,3,0,407.5,7,1.67,1,0,457.5,0.059930122,0,0.5131004,0.1,5.46159556975703,0.075278588,4.06263795,1.0404728,1,21.690963937636,0,NaN,0.0615761039273632
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.084825174,1.77937522,0.936816,1,23.1496558633801,0.010985927,13.12152333,1.8761718,1,13.8792759325965,0,NaN,-0
1,2,8,0.59,2,0,412.5,11,9.62,4,3,945.5,0.002075777,24.92378837,2.6516115,0.01,0.431552681105491,0.073383813,9.06221864,1.2282348,1,23.0553879460612,0,NaN,0.0950328049251894
0,2,8,0.59,2,0,412.5,7,3.88,3,0,457.7,0.002075777,24.92378837,2.6516115,0.01,0.431552681105491,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0,NaN,0.152254864150105
1,2,11,9.62,4,3,945.5,8,4.49,2,0,485.9,0.073383813,9.06221864,1.2282348,1,23.0553879460612,0.328942733,0,0.7399684,1,46.2622362138487,0.24020618556701,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,8,4.43,3,0,463.6,0.073383813,9.06221864,1.2282348,1,23.0553879460612,0.010985927,13.12152333,1.8761718,1,13.8792759325965,0,NaN,0.00443139974527226
0,2,11,9.62,4,3,945.5,7,2.13,3,0,441.5,0.073383813,9.06221864,1.2282348,1,23.0553879460612,0.359187991,0,1.9841012,1,43.0904835382263,0,NaN,0.728293877846116
0,2,9,3.05,2,1,651.8,NaN,NaN,NaN,NaN,NaN,0.069356735,9.42570023,1.6727152,1,19.2710393171024,1.978487104,52.59290007,1.753534,3,246.412666256844,0,NaN,0.637589321969782
1,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.072312474,26.5371895,1.566113,0.3,15.3329649464821,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0,NaN,0.152254864150105
1,2,NaN,NaN,NaN,NaN,NaN,9,4.98,2,1,615.4,0.072312474,26.5371895,1.566113,0.3,15.3329649464821,0.725841015,8.4384959,0.6585443,3,140.622690093823,0,NaN,-0
0,2,8,4.49,2,0,485.9,7,3.88,3,0,457.7,0.328942733,0,0.7399684,1,46.2622362138487,0.182330712,5.73030842,2.1922276,1,27.7187245655943,1,NaN,0.152254864150105
0,2,8,4.51,2,0,473.9,7,3.88,3,0,457.7,0.075188868,10.96763568,2.2003422,1,19.3779705659081,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0,NaN,0.0615761039273632
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.063674883,4.97318024,0.9642881,1,21.6625624033518,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.063674883,4.97318024,0.9642881,1,21.6625624033518,0.014408564,12.60914973,1.6350533,1,14.1888981496508,0,0,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.046864279,52.66453915,1.0701176,3,163.543498859968,0.014408564,12.60914973,1.6350533,1,14.1888981496508,0,0,0.152254864150105
1,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.046864279,52.66453915,1.0701176,3,163.543498859968,0.091568837,7.8268387,1.296688,1,24.0209826250281,0,NaN,0.477044425109768
0,2,6,4.8,0,0,462.6,7,3.88,3,0,457.7,0.08919897,1.23759737,0.9459378,1,23.2542982420122,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0,NaN,0.152254864150105
0,2,8,4.43,3,0,463.6,9,2.47,1,0,462.6,0.010985927,13.12152333,1.8761718,1,13.8792759325965,0.014408564,12.60914973,1.6350533,1,14.1888981496508,0,NaN,0.0615761039273632
0,2,8,4.43,3,0,463.6,NaN,NaN,NaN,NaN,NaN,0.010985927,13.12152333,1.8761718,1,13.8792759325965,0.077563152,6.72051952,1.1416381,1,22.8013858407639,0,NaN,3.08575408098297
0,2,8,4.43,3,0,463.6,NaN,NaN,NaN,NaN,NaN,0.010985927,13.12152333,1.8761718,1,13.8792759325965,0.056333468,6.00091164,1.0323281,1,20.107154276846,0,NaN,0.0615761039273632
0,2,7,3.88,3,0,457.7,9,2.47,1,0,462.6,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0.014408564,12.60914973,1.6350533,1,14.1888981496508,0,NaN,0.152254864150105
0,2,7,3.88,3,0,457.7,10,2.63,1,1,513.6,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0.091568837,7.8268387,1.296688,1,24.0209826250281,0.248453608247423,NaN,-0
0,2,7,3.88,3,0,457.7,5,3.18,3,0,379.5,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0.199958559,0,1.2518473,1,32.1178749110691,0.2,NaN,0.152254864150105
0,2,7,3.88,3,0,457.7,NaN,NaN,NaN,NaN,NaN,0.182330712,5.73030842,2.1922276,1,27.7187245655943,0.197764852,2.62939267,1.5458108,1,31.0715300135325,0,NaN,0.152254864150105
0,2,9,4.98,2,1,615.4,10,2.63,1,1,513.6,0.725841015,8.4384959,0.6585443,3,140.622690093823,0.091568837,7.8268387,1.296688,1,24.0209826250281,0,NaN,-0
0,2,9,2.47,1,0,462.6,7,2.13,3,0,441.5,0.014408564,12.60914973,1.6350533,1,14.1888981496508,0.359187991,0,1.9841012,1,43.0904835382263,0,0,3.08575408098297
0,2,9,2.47,1,0,462.6,NaN,NaN,NaN,NaN,NaN,0.014408564,12.60914973,1.6350533,1,14.1888981496508,0.077563152,6.72051952,1.1416381,1,22.8013858407639,0,NaN,3.08575408098297
0,2,7,1.24,1,0,434.5,10,2.63,1,1,513.6,0.102873978,6.07929585,1.1764102,1,25.6040315710219,0.091568837,7.8268387,1.296688,1,24.0209826250281,0,NaN,0.477044425109768
0,2,10,2.63,1,1,513.6,NaN,NaN,NaN,NaN,NaN,0.091568837,7.8268387,1.296688,1,24.0209826250281,0.197764852,2.62939267,1.5458108,1,31.0715300135325,0,NaN,-0
1,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.075278588,4.06263795,1.0404728,1,21.690963937636,0.056333468,6.00091164,1.0323281,1,20.107154276846,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,11,9.62,4,3,945.5,0.509420365,26.82775893,0.9414944,1,66.2231008239887,0.030563594,80.59985616,10,0.1,8.56278913082231,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.509420365,26.82775893,0.9414944,1,66.2231008239887,0.011913937,85.79932849,10,0.1,8.65193413304682,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.509420365,26.82775893,0.9414944,1,66.2231008239887,0.072740812,0,0.7006548,0.3,12.4962446868259,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,7,1.67,1,0,457.5,0.509420365,26.82775893,0.9414944,1,66.2231008239887,0.031360364,1.17933131,2.0789644,1,4.83051613746457,0,NaN,3.08575408098297
1,2,8,1.18,5,0,428.9,7,4.08,4,0,449,0.026379576,2.99895356,10,0.1,2.80132116884765,0.338674303,54.19907802,10,1,68.9686967194,0,NaN,0.245424365196252
0,2,8,1.18,5,0,428.9,9,3.05,2,1,651.8,0.026379576,2.99895356,10,0.1,2.80132116884765,1.273723759,6.98229584,10,3,138.391421769934,0,NaN,0.637589321969782
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.026379576,2.99895356,10,0.1,2.80132116884765,1.01248334,12.7982735,10,3,125.153774242725,0,NaN,-0
1,2,8,1.18,5,0,428.9,10,2.12,5,0,419.5,0.026379576,2.99895356,10,0.1,2.80132116884765,2.405581047,0,10,3,238.075920780651,0,NaN,0.0615761039273632
1,2,8,1.18,5,0,428.9,8,4.49,2,0,485.9,0.026379576,2.99895356,10,0.1,2.80132116884765,0.234753039,68.60642773,1.7962167,1,77.8481939933514,0,NaN,3.08575408098297
1,2,8,1.18,5,0,428.9,8,4.51,2,0,473.9,0.026379576,2.99895356,10,0.1,2.80132116884765,0.196390716,15.16322207,2.0076634,1,37.0687427661399,0,NaN,2.05716938732198
0,2,8,1.18,5,0,428.9,8,1.58,2,0,410.4,0.026379576,2.99895356,10,0.1,2.80132116884765,0.266781771,35.96158271,2.0956776,1,57.0488336197451,0,NaN,0.287550143732551
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.026379576,2.99895356,10,0.1,2.80132116884765,0.311797114,91.59991919,10,1,93.2626161455904,0,NaN,0.0615761039273632
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.026379576,2.99895356,10,0.1,2.80132116884765,0.336488661,64.29932682,10,1,75.5120277782751,0,NaN,0.0615761039273632
0,2,6,3.24,3,0,407.5,7,4.08,4,0,449,0.045083624,0,1.4293334,1,8.51457167845311,0.338674303,54.19907802,10,1,68.9686967194,0,NaN,0.245424365196252
0,2,6,3.24,3,0,407.5,11,9.62,4,3,945.5,0.045083624,0,1.4293334,1,8.51457167845311,0.030563594,80.59985616,10,0.1,8.56278913082231,0,NaN,1.05703429226683
0,2,6,3.24,3,0,407.5,9,3.05,2,1,651.8,0.045083624,0,1.4293334,1,8.51457167845311,1.273723759,6.98229584,10,3,138.391421769934,0,NaN,0.637589321969782
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.045083624,0,1.4293334,1,8.51457167845311,1.01248334,12.7982735,10,3,125.153774242725,0,NaN,-0
1,2,6,3.24,3,0,407.5,8,4.49,2,0,485.9,0.045083624,0,1.4293334,1,8.51457167845311,0.234753039,68.60642773,1.7962167,1,77.8481939933514,0,NaN,3.08575408098297
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.045083624,0,1.4293334,1,8.51457167845311,0.135672413,90.38676114,2.916042,1,90.9674371795972,0,NaN,0.0615761039273632
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.045083624,0,1.4293334,1,8.51457167845311,0.175366334,25.5527518,2.7639974,1,40.5674213312515,0,NaN,0.0615761039273632
0,2,6,3.24,3,0,407.5,10,2.63,1,1,513.6,0.045083624,0,1.4293334,1,8.51457167845311,0.072740812,0,0.7006548,0.3,12.4962446868259,0,NaN,0.287550143732551
1,2,6,3.24,3,0,407.5,7,1.67,1,0,457.5,0.045083624,0,1.4293334,1,8.51457167845311,0.031360364,1.17933131,2.0789644,1,4.83051613746457,0,NaN,0.0615761039273632
0,2,NaN,NaN,NaN,NaN,NaN,11,9.62,4,3,945.5,0.018738304,89.80289181,2.3527942,1,89.0707603527152,0.030563594,80.59985616,10,0.1,8.56278913082231,0,NaN,0.9720937144443
0,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.018738304,89.80289181,2.3527942,1,89.0707603527152,0.011913937,85.79932849,10,0.1,8.65193413304682,0,NaN,-0
0,2,7,4.08,4,0,449,9,2.47,1,0,462.6,0.338674303,54.19907802,10,1,68.9686967194,0.037219448,2.60021879,2.0914158,1,6.98653250694769,0,NaN,0.938656359239187
1,2,7,4.08,4,0,449,7,1.67,1,0,457.5,0.338674303,54.19907802,10,1,68.9686967194,0.031360364,1.17933131,2.0789644,1,4.83051613746457,0,NaN,0.432621192251512
0,2,8,0.59,2,0,412.5,11,9.62,4,3,945.5,0.000620498,0,0.8712713,0.01,0.190785677756601,0.030563594,80.59985616,10,0.1,8.56278913082231,0,NaN,0.0950328049251894
0,2,8,0.59,2,0,412.5,7,3.88,3,0,457.7,0.000620498,0,0.8712713,0.01,0.190785677756601,0.035647704,2.73534899,2.5411325,1,6.27085766307027,0,NaN,0.152254864150105
0,2,8,0.59,2,0,412.5,9,2.47,1,0,462.6,0.000620498,0,0.8712713,0.01,0.190785677756601,0.037219448,2.60021879,2.0914158,1,6.98653250694769,0,0,3.08575408098297
1,2,11,9.62,4,3,945.5,6,4.8,0,0,462.6,0.030563594,80.59985616,10,0.1,8.56278913082231,0.016354081,88.35297971,10,1,87.5467027629568,0,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,8,4.43,3,0,463.6,0.030563594,80.59985616,10,0.1,8.56278913082231,0.011913937,85.79932849,10,0.1,8.65193413304682,0,NaN,0.00443139974527226
0,2,11,9.62,4,3,945.5,7,2.13,3,0,441.5,0.030563594,80.59985616,10,0.1,8.56278913082231,0.106504288,88.19987609,10,1,88.4775533627538,0,NaN,0.728293877846116
1,2,11,9.62,4,3,945.5,5,3.18,3,0,379.5,0.030563594,80.59985616,10,0.1,8.56278913082231,0.321684097,13.98385142,1.2296062,1,51.0244847977681,0,NaN,0.0950328049251894
0,2,9,3.05,2,1,651.8,9,2.47,1,0,462.6,1.273723759,6.98229584,10,3,138.391421769934,0.037219448,2.60021879,2.0914158,1,6.98653250694769,0,0,0.152254864150105
0,2,9,3.05,2,1,651.8,10,2.63,1,1,513.6,1.273723759,6.98229584,10,3,138.391421769934,0.072740812,0,0.7006548,0.3,12.4962446868259,0,NaN,-0
1,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.083444629,0,0.7207636,0.3,13.0912928896253,0.035647704,2.73534899,2.5411325,1,6.27085766307027,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,1.01248334,12.7982735,10,3,125.153774242725,0.072740812,0,0.7006548,0.3,12.4962446868259,0,NaN,-0
1,2,8,4.49,2,0,485.9,7,3.88,3,0,457.7,0.234753039,68.60642773,1.7962167,1,77.8481939933514,0.035647704,2.73534899,2.5411325,1,6.27085766307027,1,NaN,0.152254864150105
1,2,8,4.51,2,0,473.9,7,3.88,3,0,457.7,0.196390716,15.16322207,2.0076634,1,37.0687427661399,0.035647704,2.73534899,2.5411325,1,6.27085766307027,0,NaN,0.0615761039273632
1,2,8,4.51,2,0,473.9,9,2.47,1,0,462.6,0.196390716,15.16322207,2.0076634,1,37.0687427661399,0.037219448,2.60021879,2.0914158,1,6.98653250694769,0,NaN,0.637589321969782
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.135672413,90.38676114,2.916042,1,90.9674371795972,0.035647704,2.73534899,2.5411325,1,6.27085766307027,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.175366334,25.5527518,2.7639974,1,40.5674213312515,0.037219448,2.60021879,2.0914158,1,6.98653250694769,0,0,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.175366334,25.5527518,2.7639974,1,40.5674213312515,0.072740812,0,0.7006548,0.3,12.4962446868259,0,NaN,0.477044425109768
0,2,NaN,NaN,NaN,NaN,NaN,9,2.47,1,0,462.6,0.315816692,26.79919107,10,1,49.3018493282189,0.037219448,2.60021879,2.0914158,1,6.98653250694769,0,0,0.152254864150105
0,2,7,3.88,3,0,457.7,9,2.47,1,0,462.6,0.035647704,2.73534899,2.5411325,1,6.27085766307027,0.037219448,2.60021879,2.0914158,1,6.98653250694769,0,NaN,0.152254864150105
0,2,7,3.88,3,0,457.7,10,2.63,1,1,513.6,0.035647704,2.73534899,2.5411325,1,6.27085766307027,0.072740812,0,0.7006548,0.3,12.4962446868259,0.248453608247423,NaN,-0
0,2,7,3.88,3,0,457.7,5,3.18,3,0,379.5,0.035647704,2.73534899,2.5411325,1,6.27085766307027,0.321684097,13.98385142,1.2296062,1,51.0244847977681,0.2,NaN,0.152254864150105
0,2,9,4.98,2,1,615.4,10,2.63,1,1,513.6,0.287072829,18.79963822,10,1,41.497924058912,0.072740812,0,0.7006548,0.3,12.4962446868259,0,NaN,-0
0,2,9,2.47,1,0,462.6,NaN,NaN,NaN,NaN,NaN,0.037219448,2.60021879,2.0914158,1,6.98653250694769,0.336488661,64.29932682,10,1,75.5120277782751,0,NaN,0.152254864150105
0,2,7,1.24,1,0,434.5,10,2.63,1,1,513.6,0.403899469,40.08256105,2.069059,1,67.7013339014228,0.072740812,0,0.7006548,0.3,12.4962446868259,0,NaN,0.477044425109768
0,2,7,1.24,1,0,434.5,7,1.67,1,0,457.5,0.403899469,40.08256105,2.069059,1,67.7013339014228,0.031360364,1.17933131,2.0789644,1,4.83051613746457,0,NaN,0.152254864150105
0,2,10,2.63,1,1,513.6,NaN,NaN,NaN,NaN,NaN,0.072740812,0,0.7006548,0.3,12.4962446868259,0.311797114,91.59991919,10,1,93.2626161455904,0,NaN,-0
0,2,8,1.58,2,0,410.4,7,2.13,3,0,441.5,0.266781771,35.96158271,2.0956776,1,57.0488336197451,0.106504288,88.19987609,10,1,88.4775533627538,0,NaN,0.477044425109768
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.031360364,1.17933131,2.0789644,1,4.83051613746457,0.311797114,91.59991919,10,1,93.2626161455904,0,NaN,0.152254864150105
0,2,NaN,NaN,NaN,NaN,NaN,11,9.62,4,3,945.5,0.144983698,0,0.3135629,1,42.0522359546978,0.138347644,0.24961227,0.8770997,1,30.3043941393645,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.144983698,0,0.3135629,1,42.0522359546978,0.124647275,0,0.8689376,1,28.6299440806137,0,NaN,3.08575408098297
0,2,NaN,NaN,NaN,NaN,NaN,7,1.67,1,0,457.5,0.144983698,0,0.3135629,1,42.0522359546978,0.666901816,0,1.119382,1,60.8716063361146,0,NaN,3.08575408098297
0,2,8,1.18,5,0,428.9,6,3.24,3,0,407.5,0.12441562,2.73981326,0.5561916,1,36.6997215811648,0.152752214,0,0.5559543,1,37.4211575147668,0,NaN,0.938656359239187
0,2,8,1.18,5,0,428.9,8,0.59,2,0,412.5,0.12441562,2.73981326,0.5561916,1,36.6997215811648,0.152014709,1.616813,1.3698277,1,26.5179190785937,0,NaN,0.0615761039273632
0,2,8,1.18,5,0,428.9,8,4.49,2,0,485.9,0.12441562,2.73981326,0.5561916,1,36.6997215811648,0.245902906,0,0.5030193,1,43.9599535044953,0,NaN,3.08575408098297
1,2,8,1.18,5,0,428.9,8,4.43,3,0,463.6,0.12441562,2.73981326,0.5561916,1,36.6997215811648,0.179201241,2.63832935,1.0399857,1,34.0421597145491,0,NaN,-0
0,2,8,1.18,5,0,428.9,7,2.13,3,0,441.5,0.12441562,2.73981326,0.5561916,1,36.6997215811648,0.151881908,0,0.9840588,1,30.0327741362902,0,NaN,0.637589321969782
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.12441562,2.73981326,0.5561916,1,36.6997215811648,0.865648921,0,1.0294038,1,65.7949865233315,0,NaN,0.0615761039273632
0,2,8,1.18,5,0,428.9,NaN,NaN,NaN,NaN,NaN,0.12441562,2.73981326,0.5561916,1,36.6997215811648,0.061855556,0,0.4433318,1,30.9491277707918,0,NaN,0.0615761039273632
0,2,6,3.24,3,0,407.5,11,9.62,4,3,945.5,0.152752214,0,0.5559543,1,37.4211575147668,0.138347644,0.24961227,0.8770997,1,30.3043941393645,0,NaN,1.05703429226683
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.152752214,0,0.5559543,1,37.4211575147668,0.229422706,8.5816363,0.8624146,1,44.1352531121761,0,NaN,0.0615761039273632
1,2,6,3.24,3,0,407.5,10,2.63,1,1,513.6,0.152752214,0,0.5559543,1,37.4211575147668,0.124647275,0,0.8689376,1,28.6299440806137,0,NaN,0.287550143732551
0,2,6,3.24,3,0,407.5,8,1.58,2,0,410.4,0.152752214,0,0.5559543,1,37.4211575147668,0.147308593,0,0.9167812,1,30.5209938663715,0,NaN,0.287550143732551
1,2,6,3.24,3,0,407.5,7,1.67,1,0,457.5,0.152752214,0,0.5559543,1,37.4211575147668,0.666901816,0,1.119382,1,60.8716063361146,0,NaN,0.0615761039273632
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.203847469,2.44532514,1.4796175,1,32.1422163801887,0.159500326,9.82647958,1.3608268,1,33.4937460869492,0,NaN,0.0378494322843145
0,2,NaN,NaN,NaN,NaN,NaN,10,2.63,1,1,513.6,0.203847469,2.44532514,1.4796175,1,32.1422163801887,0.124647275,0,0.8689376,1,28.6299440806137,0,NaN,0.239353825780041
0,2,8,0.59,2,0,412.5,7,3.88,3,0,457.7,0.152014709,1.616813,1.3698277,1,26.5179190785937,0.159500326,9.82647958,1.3608268,1,33.4937460869492,0,NaN,0.152254864150105
0,2,8,0.59,2,0,412.5,9,2.47,1,0,462.6,0.152014709,1.616813,1.3698277,1,26.5179190785937,0.126364602,5.06832069,0.6045424,1,37.3454915659196,0,0,3.08575408098297
0,2,11,9.62,4,3,945.5,8,4.49,2,0,485.9,0.138347644,0.24961227,0.8770997,1,30.3043941393645,0.245902906,0,0.5030193,1,43.9599535044953,0.24020618556701,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,6,4.8,0,0,462.6,0.138347644,0.24961227,0.8770997,1,30.3043941393645,0.211241772,11.49753256,1.27133,1,40.6911422835485,0,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,7,3.88,3,0,457.7,0.138347644,0.24961227,0.8770997,1,30.3043941393645,0.159500326,9.82647958,1.3608268,1,33.4937460869492,0.404123711340206,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,5,3.18,3,0,379.5,0.138347644,0.24961227,0.8770997,1,30.3043941393645,0.0001,72.41267158,0.1,1,80.0150287784902,0,NaN,0.0950328049251894
0,2,11,9.62,4,3,945.5,NaN,NaN,NaN,NaN,NaN,0.138347644,0.24961227,0.8770997,1,30.3043941393645,0.190757601,1.92172776,1.0390664,1,34.7451392321986,0,NaN,3.08575408098297
0,2,8,4.49,2,0,485.9,8,4.43,3,0,463.6,0.245902906,0,0.5030193,1,43.9599535044953,0.179201241,2.63832935,1.0399857,1,34.0421597145491,0,NaN,1.30433703068457
0,2,8,4.51,2,0,473.9,7,2.13,3,0,441.5,0.172915547,5.18120969,1.2903723,1,32.3407487039867,0.151881908,0,0.9840588,1,30.0327741362902,0,NaN,1.30433703068457
1,2,NaN,NaN,NaN,NaN,NaN,8,4.43,3,0,463.6,0.229422706,8.5816363,0.8624146,1,44.1352531121761,0.179201241,2.63832935,1.0399857,1,34.0421597145491,0,NaN,0.0615761039273632
0,2,NaN,NaN,NaN,NaN,NaN,7,3.88,3,0,457.7,0.229422706,8.5816363,0.8624146,1,44.1352531121761,0.159500326,9.82647958,1.3608268,1,33.4937460869492,0,NaN,0.152254864150105
0,2,6,4.8,0,0,462.6,7,3.88,3,0,457.7,0.211241772,11.49753256,1.27133,1,40.6911422835485,0.159500326,9.82647958,1.3608268,1,33.4937460869492,0,NaN,0.152254864150105
0,2,7,3.88,3,0,457.7,9,2.47,1,0,462.6,0.159500326,9.82647958,1.3608268,1,33.4937460869492,0.126364602,5.06832069,0.6045424,1,37.3454915659196,0,NaN,0.152254864150105
0,2,9,2.47,1,0,462.6,7,2.13,3,0,441.5,0.126364602,5.06832069,0.6045424,1,37.3454915659196,0.151881908,0,0.9840588,1,30.0327741362902,0,0,3.08575408098297
0,2,9,2.47,1,0,462.6,NaN,NaN,NaN,NaN,NaN,0.126364602,5.06832069,0.6045424,1,37.3454915659196,0.190757601,1.92172776,1.0390664,1,34.7451392321986,0,NaN,3.08575408098297
0,2,7,1.24,1,0,434.5,10,2.63,1,1,513.6,0.220827651,10.06775188,1.6747783,1,37.736358039736,0.124647275,0,0.8689376,1,28.6299440806137,0,NaN,0.477044425109768
0,2,10,2.63,1,1,513.6,5,3.18,3,0,379.5,0.124647275,0,0.8689376,1,28.6299440806137,0.0001,72.41267158,0.1,1,80.0150287784902,0,NaN,-0
0,2,7,1.67,1,0,457.5,NaN,NaN,NaN,NaN,NaN,0.666901816,0,1.119382,1,60.8716063361146,0.865648921,0,1.0294038,1,65.7949865233315,0,NaN,0.152254864150105
0,2,8,1.18,5,0,428.9,9,3.05,2,1,651.8,0.0001,0,0.1042233,1,29.4596152394334,0.074959784,19.14013027,0.9710652,1,34.7330852687648,0,NaN,0.637589321969782
0,2,6,3.24,3,0,407.5,9,3.05,2,1,651.8,0.0003,30.80511028,0.1,3,154.14495764033,0.074959784,19.14013027,0.9710652,1,34.7330852687648,0,NaN,0.637589321969782
0,2,6,3.24,3,0,407.5,NaN,NaN,NaN,NaN,NaN,0.0003,30.80511028,0.1,3,154.14495764033,0.022595273,16.00135508,0.4364147,3,87.1844326899267,0,NaN,-0
0,2,6,3.24,3,0,407.5,10,2.63,1,1,513.6,0.0003,30.80511028,0.1,3,154.14495764033,0.0003,42.02179426,0.1,3,177.302157132691,0,NaN,0.287550143732551
