Observations,KMS_11,BT_20,BT_474,BT_549,CAL_120,CAL_148,CAL_51,CAMA_1,DU_4475,EVSA_T,HCC1143,HCC1187,HCC1395,HCC1419,HCC1428,HCC1500,HCC1569,HCC1806,HCC1937,HCC1954,HCC38,HCC70,Hs_578_T,MCF7,MDA_MB_157,MDA_MB_175_VII,MDA_MB_231,MDA_MB_361,MDA_MB_415,MDA_MB_436,MDA_MB_453,MDA_MB_468,MFM_223,T47D,UACC_812,COLO_205,HCT_116,HT_29,LS_513,NCI_H747,RKO,SW48,SW620,SW837,SW948,KATOIII,NCI_SNU_16,A549,Calu_3,Calu_6,DMS_114,NCI_H1299,NCI_H1437,NCI_H1563,NCI_H1703,NCI_H1793,NCI_H1975,NCI_H2085,NCI_H2170,NCI_H2228,NCI_H226,NCI_H2291,NCI_H23,NCI_H3122,NCI_H358,NCI_H520,NCI_H522,NCI_H838,SW900,x22RV1,VCaP,C32,M14,x647_V,BFTC_905,HT_1197,HT_1376,J82,KU_19_19,RT4,SW780,T_24,TCCSUP,UM_UC_3,VM_CUB_1
FNTA_FNTB,0.0485737179755841,0.148453991889401,0.136950242177524,0.147270068318634,0.236632255396253,0.0645304169887497,0.183511947167033,0.0883702817668532,0.00342123797426332,0.16606236217302,0.14571110882889,0.0799389219468374,0.0845053721531862,0.562735310416643,0.267393417651898,0.142241948558974,0.133910305117913,0.157338394915042,0.245919456903096,0.289050648782425,0.194645136772623,0.132018832459079,0.172840741690967,0.245397744870295,0.158760246815566,0.448651708329957,0.174133912420102,0.248628081932046,0.453342780364975,0.164177870165413,0.0826088620260222,0.111327272582245,0.0405120781907801,0.324417306667713,1.11666377558993,0.399960102339092,0.651534803968745,0.62785051341949,0.767386665616301,0.787179240281001,0.74643897811645,0.745413932976301,0.532143030781128,0.609712898599064,0.361548276875912,0.41977413288734,0.174278680703004,0.323717774993519,0.408430834349354,0.36043141186903,0.0859350713601694,0.366125231616974,0.136734482893134,0.0551176100510445,0.12146600341931,0.0869834160192589,0.0610972425303714,0.0868630559508659,0.124099189919643,0.0380472976067823,0.0275032673736859,0.289529457512191,0.172084893764643,0.0824039238028649,0.32632474330948,0.24805852332919,0.0939209224643557,0.216619084980911,0.0719473946776262,14.9186261482165,0.451206900078935,0.23339566188638,0.150357105892695,0.173649103872445,0.196677240448878,0.608472700401336,0.310088959319249,0.536871594087524,0.404936290281057,0.394693635062713,0.300079605036399,0.135801520452391,0.463293301647194,0.355144487315825,0.362629397153709
FOLFIRI,0.114121721889689,0.062063949220103,0.0828898494368114,0.0498359485587302,0.105903080091052,0.0295697122843045,0.0674104986838074,0.0320620631305844,0.00246204533747942,0.282335075250668,0.0765701051238225,0.0410435684442532,0.0416311997650386,0.0988750143719936,0.0833587335607432,0,0.226743921231285,0.0424930677469225,0.115335589986688,0.0638184778569543,0.0948008710806212,0.0455010742551154,0.0985638123296479,0.11756378275864,0.0433280457847987,0.215935205350864,0.0590258020484765,0.0856138983061149,0.157541450916738,0.0876147422321856,0.0195673887797199,0.0488170554601046,0.0146138802097662,0.139899638348881,0.215470274963529,0.0401554904718776,0.130627539562029,0.0972853538386347,0.0550213495131909,0.0776413511323101,0.157893673867614,0.12203189139305,0.103613258047335,0.0730299659199525,0.0748586888505584,0.0489604445661001,0.000798467123090297,0.0791282938853223,0.0772991803607441,0.0871085280542963,0.0234749827519232,0.0457460819419826,0.0274363150048125,0.015811972926355,0.0290897048924332,0.0374038622176903,0.0327434634126588,0.0220692240721028,0.0395899222426542,0.0227095505394818,0.0203295420721795,0.131391755865313,0.0700404561519189,0.02626139370261,0.0584345819317879,0.0717471475274882,0.0534303834131453,0.0354693670238512,0.0444847401266444,1.1019052359181,0.241207056929287,0.0604297570487324,0.0610281162733979,0.027319931536466,0.0186340478853335,0.122760918264673,0.117325931484624,0.0790681539591758,0.120725261558098,0.108097804627791,0.101281438512347,0.118979636229254,0.167746119965669,0.132834610329638,0.10706055181735
FOLFOX,0.069543784661149,0.0696970250463795,0.0910204427025536,0.0613892284724534,0.117648139751238,0.0276523055070271,0.0780453623517395,0.0403209334418894,0.00253907361533355,0.245994181573616,0.0782832895297332,0.0460616974987449,0.0427646768861154,0.120516173221352,0.0977152144497146,0.0205332675705797,0.218743284809871,0.0462651822784748,0.125760306317481,0.0660318889156967,0.0940798556503397,0.0505058872787997,0.105324783879359,0.121102381143234,0.0558748494156107,0.252486656762978,0.0630471966590049,0.0779496997137193,0.17955604818497,0.0944001934160797,0.0279494345784588,0.0560909128823218,0.0140467719498453,0.14663143740946,0.23292348632425,0.0527940723246568,0.158251644693036,0.118668463799531,0.0707621810507599,0.0905552795755525,0.186806090236549,0.14726380569825,0.132103934047408,0.0916996917380768,0.086847211533609,0.0661903907862755,0.00103090593759624,0.100809381521131,0.0960328739701397,0.102316176975262,0.0292753750587679,0.065027709203341,0.0396981450522369,0.0170115940781502,0.0319826727681895,0.0426482967698432,0.0428461171021883,0.0265342234812087,0.047788590210917,0.0308714249166471,0.023739756686781,0.140312905901565,0.0897472346785219,0.0326591672320172,0.0702828128430258,0.085289902752423,0.0581589122085869,0.0468870656097149,0.0463573594170032,1.42590571484697,0.27820954501856,0.0656979229651978,0.0625586574192022,0.0311064366884703,0.0243981114123998,0.158253642568009,0.122827494529514,0.0881696477872508,0.124413501960077,0.108056737760234,0.0961988506297063,0.124804308262264,0.170016602328414,0.135848282416992,0.118556297859847
Gemcitabine,0.0734246151937155,0.175472965748024,0.150330727779029,0.284332551151036,0.309759616350732,0.139600452221668,0.216720211227866,0.147854348800598,0.0354600977519509,0.135068360837061,0.204629849846014,0.109897634822551,0.0772999223775182,0.473197374961566,0.29848200933613,0.258661536940862,0.0874379624021736,0.268563357447868,0.292071301564094,0.0687880043755565,0.0980201697099167,0.1648219357795,0.156052374148744,0.180125996725705,0.206744802169426,0.319639458298009,0.209878776527467,0.159386836057205,0.288959972181993,0.213480518943585,0.141674977524472,0.138030255871064,0.0435593126224433,0.308265000370243,0.577324806234572,0.176139981851467,0.7750034440747,1.30781208452954,0.328662068743013,0.265241232664116,0.762882966570729,0.442965424665757,1.54943866374181,3.92285499611349,0.332569858937625,7.28359040959724,2.95247268780533,0.071195754,0,0.108496228046613,0.1859909792,0.484920023232134,0.208728673200052,0,0.0977416273221587,0.1137902736,0,0.00897726625222915,0.1781087702,0,0,0.0536790352,0.0660024922,0.0034952635,0.433157769333718,0.099466955,0.0476737819,0.185720477076039,0.143388619401822,4.89730471886108,7.6057809618244,0.485610215943979,0.120794150354233,0.4749446725,0.477218743,1,0.3699359173,0.7439068121,0.858000745,0.508877782770889,1,0.3822108749,0.8329987575,0.1788590438,1
gSEC,0.361227418345518,0.0820192276405419,0.335648761834365,0.293615739379312,0.278390484647743,0.164722304659938,0.194132897752215,0.0661279889113206,0.0873115741121929,0.830088842082636,0.420204057771273,0.193485425716206,0.228018337589459,0.65499696597405,0.388753690371777,2.81572058715709,3.54377443292045,0.285442402252954,0.332252606152356,0.0676578499459425,0.394796285911636,0.0922959840026077,0.210624355643244,0.174930968000417,0.220506574918638,0.735412433152208,0.192036865952757,0.370911257600869,0.392889074201696,0.393056358695709,0.0968252318393511,0.155903491802646,0.122367618040844,0.873231964805391,0.702845063985387,0.32829812893857,0.508779037214158,1.02113826953098,0.877762047048599,0.0138782215870856,0.724660130989351,0.839369607821183,1.71914512756805,0.757245743799543,0.703381849049111,0.669199837190635,0.254258639314794,0.118063005313101,0.164810501577898,0.201997254613681,0.0571486438829271,0.185600176501024,0.143370153304602,0.0691281418600389,0.258636120430708,0.0807297597640256,0.123567237271667,0.0222612630760436,0.0776834778168528,0.145859878275315,0.0417190378267254,0.276508251175824,0.0410872753438351,0.243090297945584,0.320019517426526,0.140469134449611,0.134706146355156,0.0293911989859362,0.140736568474354,0.0502249042718103,3.51475028029492,0.144937078816417,0.212257070276779,0.135944445463126,0.130611377536175,0.307235387394813,0.110389512135783,0.093428616349565,0.256637962166835,1.91792415289247,0.146819012136858,0.317376020646185,0.204357127540316,0.261679252761975,0.273196204193184
HDAC_4,0.122923635512485,0.0947044631519491,0.111101304372061,0.119564809710311,0.15869180000807,0.0335058187157539,0.1441621772515,0.8478441627,0.0569282436282276,0.130110328772941,0.199704429092465,0.113066185585283,0.0647903912586366,0.4909946378,0.211600764374578,0.652995081,0.261970707604995,0.131064917487651,0.204913480953061,0.031866588259679,0.116309399627238,0.0455338335384447,0.0847324510035151,0.8070803124,0.138405498933459,0.4759971682,0.136484973315856,0.102924943655661,0.210853628096485,0.176733449609513,0.0831594930162912,0.0893614162570454,0.0242725157349199,1,0.0208014303,0.143529234378922,0.244819743124624,0.405440001703405,0.433819579778683,0.00821101196966801,0.411713415384062,0.321651634721609,0.761397257445069,0.339264913127213,0.277540830408104,0.931717443089069,0.184446912178659,0.080666973060648,0.112733486823832,0.0740708801973682,0.0509781031494078,0.163134191797323,0.0640856758045749,0.0225101263183113,0.049466397783756,0.0586115520949351,0.111993453541651,0.0119917800342421,0.0522083760784501,0.0922603386577091,0.0196057756044361,0.0862205453814547,0.041752749445608,0.0904880523986688,0.118896952193109,0.0845839632350552,0.0624652450272702,0.0422960894145162,0.0949853143059503,0.0177802694449157,0.017630906501574,0.0549642570469892,0.0585514450792524,0.5280012878,0.5079976644,0.65077657,0.3389094593,0,1,0.552604131373371,0.1975892461,1,0.4369435114,0.7854948057,0.7688752771
HDAC1_HDAC3,0.275138358494041,0.103153370817038,0.131115519632601,0.133943714034137,0.138951715628437,0.0436266148828718,0.249183539823602,0.0646736108701535,0.0859370877079323,0.0927576716485754,0.256189971426778,0.149923606461883,0.106644893114263,0.308222335343324,0.296312557908352,0.312382511598189,0.166012739717251,0.163002012139407,0.250629975912375,0.049449931670123,0.174268420880428,0.0421978740775351,0.0807492489084666,0.09692848816267,0.190370374987456,0.18280709601341,0.201181183782688,0.152268877858436,0.194568626616797,0.182288842493732,0.0869893762600176,0.123692804454884,0.0442390691592422,0.244385790579837,0.1779449928876,0.18568166032437,0.245799179414332,0.607280031506897,0.724185827930393,0.00944837762120989,0.410448030605668,0.396210003573556,0.85536334692272,0.523775746669352,0.371452952595716,1.20065036462564,0.160194939710253,0.0767083871978218,0.108480972130225,0.0649294278886213,0.045580328111055,0.132514630044993,0.048353828951193,0.0247099226156584,0.0591389291802565,0.0599960878437644,0.102484578179314,0.00620437875708371,0.0449322780471348,0.0757697325890273,0.0129710513462489,0.0907942989012166,0.0350553237582934,0.0905579186002161,0.118787945300637,0.0806656567920766,0.0555835676526959,0.0215107466905287,0.104076921034054,0.00980082284703284,0.0103733388179877,0.0579759759471834,0.119982909749597,0.0679364952963653,0.0578029299483327,0.14206300279853,0.0417855088065458,0.034877913596924,0.0968424065438809,0.0285144141743105,0.0711578076667819,0.124771532979377,0.0733521525174052,0.0944657411021566,0.099431647610053
HSP90,0.141159361714511,0.330587070098771,0.8436932074,0.330634882013935,0.423199849514945,0.191926253250141,0.345315837613807,1,0.185903345339947,0.356961800074868,0.425568674701201,0.279599449147368,0.158454932913537,0.6471007508,0.445052074597998,0.4473230302,0.437480578607126,0.190997394305245,0.50124607934768,0.116219358394662,0.209171135731136,0.122931599617832,0.243540651683709,0.545061659,0.339969302137954,1,0.425592521069673,0.8831029486,0.401086951032007,0.490743018690471,0.176283885187319,0.262200176275893,0.0712687101736282,0.440321202500758,0.8439940688,0.601715062194171,1.22203800044209,2.07126471244051,147.988662789772,0.185134290600326,1.73524327975574,0.936611229714346,3.2408842952778,3.3925821492186,0.861940385418132,3.20182972013898,0.194636021997016,0.0994815632203033,0.242974612909756,0.148985424320804,0.138708306149709,0.552031770242265,0.217031506081404,0.0409147367296778,0.0834203473913041,0.0842209547224555,0.236332330368296,0.00464333399146996,0.103163569462048,0.133446802230017,0.0067242970292753,0.194420608241196,0.119118289382585,0.269926302913985,0.387713552160735,0.186755456966036,0.169966508335523,0.267148863880099,0.0854080760689165,2.46028945406966,3.82096352270522,0.345438634247874,0.214859240813144,0.4020237648,0,0.259604270926945,0.7518839383,0.6251523894,0.3049895873,0.885014698238673,1,0.218001896,0.201724742201569,0.5834980602,0.7384541383
IAP,0.6791764998,0.127653139364763,0.8502013567,0.273811136244974,0.245387170455085,0.0824801548775394,0.290271396377118,0.115984789146001,0.130196318848282,0.166590593051688,0.45446139271398,0.9200130068,1,0.733830879,0.450998893866983,3.74389952548084,0.189314489293351,0.22537450275653,0.372362320466737,0.0123681068570129,0.270948284821766,0.015520376774901,0.158565758318056,0.1338474894,0.205185175368031,0.481251178706584,0.232723855095493,0.6886171678,0.235362649798866,0.187338965130467,0.6807874912,0.152849949219385,0.066345039011721,0.6993445545,0.477887009102563,0,0,0,0.1497083966,0,0,0,0.8579984452,0,0,0.5084358665,0.5352589061,0.8066629012,0.3269813946,0.1513606106,0,1,0.0684071371,0.0340014915,0.8917994467,0.094618124,0,0.0629921967,0,0,0.0109258855,0.1420267663,0.0972076538,0.0710326608,0.2069081727,0.3997939404,0.0832714493,0,0.3286221042,0.0311904606018726,0.0347000331387072,0,0.165953614602495,0,0.187963411,0.3340047421,0.2498638565,0.4759931921,0.1619823516,0.2816869112522,0.4053317637,0.1029733964,0.0498272189,0.4179677074,0.2809524895
IAP_2,0.185390888709471,0.127653139364763,0.212006237535423,0.273811136244974,0.245387170455085,0.0824801548775394,0.290271396377118,0.115984789146001,0.130196318848282,0.166590593051688,0.45446139271398,0.144815232796879,0.180073519907926,0.234765450067172,0.450998893866983,3.74389952548084,0.189314489293351,0.22537450275653,0.372362320466737,0.0123681068570129,0.270948284821766,0.015520376774901,0.158565758318056,0.0685959070544014,0.205185175368031,0.481251178706584,0.232723855095493,0.19468171789995,0.235362649798866,0.187338965130467,0.0938384937041941,0.152849949219385,0.066345039011721,0.264210319311857,0.477887009102563,0.0653593787871277,0.11741816183512,0.0792551892172072,0.26358489446245,0.0272558982483081,0.160490656263316,0.153656590560345,0.428101599293734,0.120057859001516,0.12619979282764,0.176281653547952,0.0973137842410857,0.0919563657395859,0.0887708263716522,0.0638955570777552,0.0333677232727323,0.105898992515697,0.0504802747395966,0.0345036811992443,0.108157004488288,0.0557602711790134,0.0753679235450421,0.0186535474115557,0.0327045190527661,0.0174617425715154,0.0189576097676372,0.0742016656908983,0.0239428566801127,0.0449120423444791,0.0979163068955417,0.0796914341592672,0.0382593273942342,0.0247208797768594,0.0869988638118585,0.0217938546534655,0.0234064530443579,0.0255477938457771,0.165953614602495,0.0444824240836252,0.0658590894087064,0.0896856840081698,0.0411731873715848,0.0455176729620604,0.117187642953287,0.2816869112522,0.0614135152284009,0.105134931753259,0.0779069271152787,0.0808827215741554,0.142198382226811
IGFR_2,0.0938710291292541,0.0718948769239281,0.101528281824174,0.0496805103398654,0.108619404316394,0.0239336237287472,0.0759154231516103,0.0336481734476357,0.00250199048228953,0.428742752381654,0.0752395684568305,0.0475282037849745,0.0488622195529652,0.123413134249857,0.0913472146707966,0,0.283810935915907,0.0419442496012402,0.125425964051242,0.118923437140189,0.101100082123693,0.047571818781992,0.102339273641475,0.144602828679219,0.0532779209916378,0.259172430024663,0.0643098485638911,0.136025163573818,0.233163337649276,0.0922661795345854,0.0201204785349593,0.0565346418119363,0.0149659265811647,0.167002383415995,0.253276608994049,0.0558811238523334,0.14260742985438,0.115945787928391,0.055541207920316,0.101916185197823,0.127621845270614,0.163936975637499,0.109080635313409,0.0904967999501782,0.087746737562029,0.058643592761875,0.000896974507641218,0.119564500920457,0.114482195750849,0.145248406250397,0.0263849688892599,0.0566377125421232,0.0281028409530694,0.0183032873216617,0.0421832916878693,0.0437377298090031,0.0254362028279928,0.0417388832416772,0.0554222394980047,0.0196890296073733,0.0318803707468005,0.204540139499404,0.119052848940368,0.0197613853524455,0.0722397903990966,0.103296649762284,0.0392475285746254,0.050652516665599,0.0273503083100167,1.26785201462852,0.248756788322636,0.0462300606662406,0.0649300683635024,0.03933014731294,0.00104378047931251,0.138390452350014,0.164775109446511,0.140798780188018,0.121821405043784,0.125399027475672,0.115114255322349,0.167802462840448,0.225630281017293,0.146318137125982,0.158146455562378
IGFR_3,0.109814711087044,0.0758859979915648,0.0805360682721649,0.0543008615594858,0.116161071590831,0.0428582376721001,0.0829821945334571,0.0480421750589882,0.0188767900293322,0.210178661942565,0.0848020937847798,0.0582923574058503,0.0595508036254517,0.128708995989332,0.0976268689487578,0.145768743453754,0.153562326268593,0.0317009340599571,0.125557075323603,0.0932682655655093,0.0873798205785668,0.0265638254564926,0.0976125536794861,0.10506052713661,0.0696737773639016,0.175442333417078,0.10135716382841,0.201468114964643,0.205399845961775,0.108573131210937,0.0216719639635668,0.0662219093957006,0.0250273912160714,0.142386885413973,0.215467331167635,0.4920009446,1,0.187183704464589,0.1722806241,0.143091624809558,0,0.9280586892,0.1936097668,0.8374329739,0.121909438525942,0.129559842448425,0.0556550849340346,0.175571618034189,0.140813489676178,0.150331352735797,0.0407283305263937,0.0850868100086358,0.0395985908290619,0.0361406239165204,0.04459940474646,0.0525606309671577,0.0484321549589669,0.0367649327385843,0.0917799401148626,0.0239206446266654,0.0333630314246097,0.313385185316137,0.0978662012679434,0.0291414275521899,0.0998054223459916,0.125228233472134,0.0428943120493371,0.0880571919037597,0.0333961732861317,0.636937857637361,0.456545061802025,0.0809378469,0.0665216039124665,0.135237633519428,0.000568089704759703,0.147583666449796,0.17520377079743,0.123875145956134,0.066480592203154,0.144577606556399,0.123281195382396,0.124741856829679,0.133330479746021,0.10475402574817,0.181873658530906
IGFR_4,0.0877072277157074,0.056252179592303,0.0818599813660446,0.0444105357132128,0.0917315829114531,0.0221998888591701,0.0624971314037194,0.0277568269412162,0.00207322509794539,0.29778369694054,0.0630481938034841,0.0399149727882589,0.039061144849779,0.097899073761723,0.0776110699229865,0,0.22804606262672,0.0350305418146082,0.102953972769561,0.0756357209943263,0.0824851956670876,0.0381486862831226,0.0870560274095768,0.107312912143362,0.043389976190337,0.217782140141079,0.0523278074777652,0.089504774938708,0.172311837351523,0.0784434111569685,0.0209749030254549,0.0455128106779409,0.0156139434536643,0.136606703102029,0.195133764837047,0.0049174809,0.5173526963,1,0.2347383026,0.0765147942650573,0.0849898038,0.126551795364135,0.935750011,0.4227113702,0.1272572431,0.0485531866748507,0.000753619656315508,0.0872145540062893,0.0849569251683791,0.090880737450053,0.0198908633940832,0.0438554292624007,0.0284951611597469,0.0171261883657062,0.0316397922177656,0.0266687742168831,0.0243122810359061,0.0288706338701627,0.0375665015044589,0.0164965740786658,0.0222733265521563,0.117826863145042,0.0711693065556552,0.0137438337115582,0.0568606029744959,0.0660370694940136,0.0283686308983134,0.0377344605510966,0.0245559287165788,1.05655443488757,0.216468524373813,0.2235968009,0.0533219355015739,0.0384084543574897,0.0099061934464193,0.113229987855628,0.113020686481676,0.0816706905289419,0.0952026686481376,0.1045597120411,0.088127747978247,0.111292923041895,0.153304886941865,0.111640608160288,0.109536360610975
IKBK,0.251082566573876,0.129120469105044,0.251470684742033,0.300570981376157,0.291722712946095,0.119608855699259,0.311989453295462,0.109397814728517,0.119896898069073,0.423709036547134,0.421657314833959,0.155686414308176,0.215798269868786,0.340898581903128,0.439126601914436,1.02298878030248,0.431203810666881,0.204721227951642,0.376861039447864,0.0589034908385146,0.262634688612361,0.0169764970128643,0.242068247187789,0.0809362021418202,0.203453545655567,0.426705118640313,0.28582280808962,0.315646299654617,0.614703177253712,0.223991742535912,0.106492474471007,0.157378534612968,0.106641334826774,0.256375140851374,0.506426319651134,0.105232712314397,0.182017963338839,0.22876804456164,0.383314461707583,0.02525924572516,0.276200853730464,0.196557266042097,0.594787694849974,0.104175057808055,0.109374146212651,0.212831164276916,0.100022735936804,0.183953113033351,0.126791132036326,0.112119773291828,0.0461248816430493,0.119844147334281,0.102203707253148,0.0833633339326823,0.1489433816599,0.086203521216205,0.117674075631917,0.0218558691359267,0.0587256535867852,0.0350384880061223,0.0261354546714248,0.124024477901341,0.0382839320513555,0.0538203264908528,0.129365555485916,0.104368658364217,0.0526433912431878,0.0714662915304502,0.141008544756012,2.80396863809176,9.09055128435307,0.0261632270230703,0.232551418793342,0.0744862535034315,0.0712527853733112,0.0847946101078118,0.0624898798251978,0.0431088904698331,0.153099929518966,0.162994359841189,0.0752958178311717,0.103876451150028,0.0977549465626572,0.0963722436809649,0.140497830963906
JAK,0.519548289332248,0.0809701928056867,0.130175167221377,0.0690619182906278,0.135421140836541,0.0405005097694093,0.101984611694699,0.040065191301869,0.00370103537050689,0.347155880285662,0.0933840046897427,0.0565036885915865,0.0620091421163647,0.137179993913568,0.123839489955383,0,0.26780272816994,0.0582261312779264,0.157398532658836,0.113635010597062,0.127219484704552,0.0516393912503058,0.134077425051795,0.143701460700305,0.0652050180114219,0.401328774769588,0.0817916966853364,0.153221016720232,0.216407724469621,0.110013837091175,0.0282007795867644,0.0630359657477693,0.0276581496841652,0.209164677665981,0.43118322842378,0.0932688845684927,1,1,0.8321416351,0.170386102664229,0.8321864086,0,0.7289929932,0.0173081602,0.0569675967,0.153883413367731,0.00791885038138834,0.119808610064096,0.101263559353092,0.139225066216071,0.0250769252586429,0.0510918133242097,0.033656633497451,0.0279321299234194,0.0441174226604596,0.0380289135109384,0.027963994363107,0.0336962402185263,0.0465195040648088,0.0146911563167892,0.0215292503901723,0.160335968063456,0.0939526110303927,0.011900334644055,0.0690065806066514,0.0873580810864566,0.0305727659367365,0.0501636281198603,0.0288141583888574,1.94428801798234,0.274890685113148,0.104732986883681,0.0870645329749347,0.0595586868313935,0.0206463335393944,0.0997762575791084,0.139847435930812,0.0832370593309204,0.139993447214287,0.155505832046468,0.108694330690659,0.136174908920385,0.192827777269075,0.129721719919178,0.201770482747628
MAP2K,0.158817378258161,0.071162667334344,0.0940359165056506,0.0560572370906431,0.129905488423737,0.0285219438157453,0.0837320249314912,0.0326924497498526,0.00595978786467045,0.220214838234006,0.0832668141091609,0.0435848452169323,0.0523698470064743,0.0956294094304573,0.102614315657547,0.0355718264060822,0.175899762311584,0.0382873319965375,0.130538170640326,0.0623596570131272,0.104435425740109,0.0362253022922357,0.120267604344487,0.103037532251023,0.0438840793721992,0.277422912027233,0.0706165745133259,0.103214834720739,0.195511967872937,0.102800587805522,0.0328599215578883,0.0548953745498293,0.0170283676572049,0.0927825374543872,0.154504216459096,0.0275658113487778,0.110767328064568,0.0818952489750744,0.0347654699202836,0.055110863402049,0.160016589465307,0.127197024030962,0.0936573959086878,0.0736710422855494,0.0702328229608741,0.0849981531937772,0.00115258335791721,0.101792428160897,0.101998036572879,0.145095118420457,0.0364642569477927,0.0475014414494741,0.0466065724451719,0.0282005346767684,0.0407529624754294,0.0428451267989508,0.0500017042240733,0.044253647576779,0.0739370420372958,0.030391923710573,0.0470617849336127,0.161818247010625,0.121887288509782,0.0250216991267248,0.0600889711518517,0.108500374927398,0.0464606509791228,0.0785632360055107,0.0370543635053903,1.28040974597071,0.348660736366405,0.0489691163223675,0.0639986892463155,0.0717016424451922,0.0038013637212243,0.165442490050998,0.156209729557611,0.107034166213558,0.0918119449315968,0.174639576735716,0.0993281768859885,0.178092527985618,0.183339202835181,0.101334002468624,0.16639022558954
MAP2K_1,0.110496863837314,0.2813700526,0.2576510457,0.3380311223,0.9466665694,0,0.3055668238,0.0998920463,0,0.739792447,0.3799387894,0.2513458412,0,0.1419487636,0.5699959043,0,0.6508473665,0.0052034485,0.4852464206,0.0244912794,0.3569926462,0,0.7664668113,0.0851991608,0,0.174739106180705,0.1041841247,0.0177129615,0.937156477,1,0.9451706033,0.2428608518,0.0982647958,0.0940124575,0,0.0237584209,0.3989057506,0.0609131258,0,0,0.7260048765,0.1291145948,0.9420871252,0,0,0.0810290582665729,0.00115258335791721,1,1,1,1,0.0568074169619839,0.8339825184,0.0223901826798833,0.2032523547,0.0365779240702673,0.9369786529,0.2605399864,1,0.8358540409,0.8512508579,0.7539369442,0.0741868774236495,0.4859853213,0.260936127,0.0726922568452955,0.0482387312504427,0.7349232866,0.0472984383261223,1.28040974597071,0.348660736366405,0.0815120332,0,0.4656226842,0.0024206233,0.9113176403,0.457416797,0.2113944415,0.0854565611,0.112607518557989,0.216486985,0.8762098138,0.5121932519,0,0.6012624545
MAP2K_2,0.502058196436969,0.0953382293534938,0.13101661222206,0.0858535023745857,0.196371036866205,0.0473245010218612,0.12547223874532,0.0387781248524809,0.00922407066133613,0.223937732311132,0.125898540638603,0.0534625317634038,0.0817356780257683,0.131821243463737,0.155351170871103,0.0884478046840772,0.190741126594301,0.064435501672565,0.192228400353025,0.0798037260987156,0.158480990384058,0.0373297927199129,0.181929234672762,0.0954388129003129,0.0567535656267793,0.425124129946649,0.107270004868058,0.156790600903696,0.243376125087707,0.134867852815884,0.0416922239458186,0.0694401699280852,0.0292208842633352,0.10405087312089,0.240546973560948,0.0281137108168681,0.129699480016412,0.102161373766849,0.0483521148462546,0.0612646793302209,0.201139655660425,0.136673362159526,0.118426654684837,0.0817394683005361,0.0816619618823176,0.265665023698484,0.0839685645194169,0.111990806556895,0.0965542404423793,0.163692822160585,0.0416529255417149,0.0494751875312036,0.0576909265021498,0.0378492039073549,0.0555995376790583,0.0479535646511161,0.0587564750617283,0.0394601715084729,0.0754601916979183,0.02762409378557,0.0399374656455192,0.128835583434985,0.0827094284548495,0.0205020319449568,0.0618164971139562,0.105971286116094,0.0351812081626729,0.098392856655075,0.0588098276890283,1.89167881801658,0.517035614715712,0.0582311713787894,0.099101749310433,0.0927567714434982,0.0395002934881459,0.118680049557716,0.134655084396485,0.0777840210401995,0.148141351263891,0.304953793141951,0.0892721380634377,0.166099787348007,0.162974134547161,0.0993350269898902,0.225817603740512
MAP2K_3,0.512586151839614,0.7852672667,1,0.0735963568084972,0.169755550518165,0.0395147429404294,0.110893784628962,0,0.00741248812325316,0.6383422167,0.109547813105077,0.1237442058,1,0.119933501523429,0.135065018729107,0.0652082821995084,0.651430893,0.0563117817249952,0.170189334511287,0.0805300213631205,0.140516553557725,0,0.158981578829623,0.8429946903,0.4290651889,0.37759876608733,0.0934077870473481,0.144554038415281,0.224473760245387,0.7683242882,0.084384959,0.3338105441,0.024774056966184,0.1367626394,0.220530762294425,0.0261075775408255,0.118413974082288,0.0930382658628302,0.0424349060094833,0.0590641793731984,0.185443071258554,0.130832311299084,0.100111890523093,0.0764811143520987,0.0768568077795511,0.237877544549031,0.0595953211912209,0.6520000689,1,0.152343104938713,0.3062164251,0.1887812552,0.604799193,0.5600235704,0.2177612961,0.4109731574,0.0510697850637098,0.0384064743828133,0.9237039092,0.2569077022,0.0364568310704417,0.125965654456589,0.0878863489494596,0.0563418238,0.058221093952429,1,0.0360727326622096,1,0.0484451296160724,1.68255037322906,0.425610091494295,0.0582689525518098,0.0886218477309549,0.0841706170509684,0.0305805128546206,0.119792795173407,0.137077494640285,0.0795309039773361,0.138256794709145,0.248819093674246,0.0913040080521305,0.164053766736322,0.167371087167299,0.0992914786879408,0.20804683696978
